,Links,Qiymetler,Valyuta,Yer,Məlumat,Paylaşılma vaxtı,Scrape Vaxtı,Təmirli?,Çıxarış?,Ipoteka?
128,https://bina.az/items/3364501,262 000,AZN,Nərimanov r.,"3 otaqlı
101 m²
11/17 mərtəbə","Bakı, bugün 16:03",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
129,https://bina.az/items/3424048,272 000,AZN,Nərimanov r.,"3 otaqlı
136 m²
4/14 mərtəbə","Bakı, bugün 15:54",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur
130,https://bina.az/items/3424032,195 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
92 m²
12/19 mərtəbə","Bakı, bugün 15:52",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur
131,https://bina.az/items/3424028,320 000,AZN,Gənclik m.,"3 otaqlı
170 m²
4/17 mərtəbə","Bakı, bugün 15:49",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur
132,https://bina.az/items/3424021,229 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
110 m²
8/16 mərtəbə","Bakı, bugün 15:48",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
133,https://bina.az/items/3416983,200 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
110 m²
10/19 mərtəbə","Bakı, bugün 15:48",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
134,https://bina.az/items/3396043,98 000,AZN,Nərimanov r.,"2 otaqlı
66 m²
17/17 mərtəbə","Bakı, bugün 15:47",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur
135,https://bina.az/items/3389046,210 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
88 m²
6/16 mərtəbə","Bakı, bugün 15:46",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
136,https://bina.az/items/3417002,115 000,AZN,Nərimanov r.,"2 otaqlı
53.2 m²
12/15 mərtəbə","Bakı, bugün 15:44",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
137,https://bina.az/items/3332527,249 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
93 m²
2/16 mərtəbə","Bakı, bugün 15:36",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
138,https://bina.az/items/3363886,1 190 000,AZN,Nərimanov r.,"4 otaqlı
300 m²
6/8 mərtəbə","Bakı, bugün 15:34",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur
139,https://bina.az/items/3086533,235 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
116 m²
4/20 mərtəbə","Bakı, bugün 15:33",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur
140,https://bina.az/items/3207191,300 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
103.5 m²
5/16 mərtəbə","Bakı, bugün 15:29",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
141,https://bina.az/items/3423972,310 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
134 m²
3/17 mərtəbə","Bakı, bugün 15:28",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
142,https://bina.az/items/3423476,205 000,AZN,Gənclik m.,"3 otaqlı
80 m²
12/17 mərtəbə","Bakı, bugün 17:34",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
143,https://bina.az/items/3357966,261 500,AZN,Nərimanov r.,"3 otaqlı
105 m²
11/14 mərtəbə","Bakı, bugün 15:27",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
144,https://bina.az/items/3423961,235 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
160 m²
8/16 mərtəbə","Bakı, bugün 17:01",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur
145,https://bina.az/items/3346192,135 000,AZN,Nərimanov r.,"2 otaqlı
55 m²
3/10 mərtəbə","Bakı, bugün 15:20",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
146,https://bina.az/items/3329846,249 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
92.9 m²
2/18 mərtəbə","Bakı, bugün 15:17",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
147,https://bina.az/items/3419930,284 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
117 m²
4/12 mərtəbə","Bakı, bugün 15:16",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur
148,https://bina.az/items/3172774,410 000,AZN,Gənclik m.,"4 otaqlı
218 m²
14/16 mərtəbə","Bakı, bugün 15:18",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
149,https://bina.az/items/3423922,192 000,AZN,Nərimanov r.,"3 otaqlı
105 m²
5/6 mərtəbə","Bakı, bugün 15:10",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
150,https://bina.az/items/3265771,530 000,AZN,Nərimanov r.,"4 otaqlı
264 m²
4/13 mərtəbə","Bakı, bugün 15:10",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
151,https://bina.az/items/3194341,275 000,AZN,Nərimanov r.,"3 otaqlı
152 m²
10/14 mərtəbə","Bakı, bugün 15:10",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur
152,https://bina.az/items/3342427,205 000,AZN,Bakmil m.,"2 otaqlı
70 m²
9/16 mərtəbə","Bakı, bugün 15:09",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
153,https://bina.az/items/3423909,146 000,AZN,Gənclik m.,"2 otaqlı
64 m²
2/16 mərtəbə","Bakı, bugün 15:04",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
154,https://bina.az/items/3423907,369 000,AZN,Nəriman Nərimanov m.,"4 otaqlı
142 m²
16/17 mərtəbə","Bakı, bugün 15:03",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
155,https://bina.az/items/3423902,98 000,AZN,Nərimanov r.,"1 otaqlı
40 m²
12/16 mərtəbə","Bakı, bugün 15:05",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
156,https://bina.az/items/3423885,280 000,AZN,Nərimanov r.,"4 otaqlı
191 m²
4/14 mərtəbə","Bakı, bugün 14:52",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
157,https://bina.az/items/3423885,280 000,AZN,Nərimanov r.,"4 otaqlı
191 m²
4/14 mərtəbə","Bakı, bugün 14:52",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
158,https://bina.az/items/3330292,249 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
93 m²
2/16 mərtəbə","Bakı, bugün 14:52",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
159,https://bina.az/items/3305677,179 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
75 m²
19/21 mərtəbə","Bakı, bugün 14:45",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
160,https://bina.az/items/3423861,188 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
90 m²
16/17 mərtəbə","Bakı, bugün 14:45",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
161,https://bina.az/items/3423852,192 000,AZN,Nərimanov r.,"2 otaqlı
105 m²
5/6 mərtəbə","Bakı, bugün 14:41",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
162,https://bina.az/items/3423850,275 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
151.7 m²
11/12 mərtəbə","Bakı, bugün 14:39",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur
163,https://bina.az/items/3383712,170 000,AZN,Gənclik m.,"3 otaqlı
75 m²
11/17 mərtəbə","Bakı, bugün 14:35",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
164,https://bina.az/items/3075705,350 000,AZN,Nərimanov r.,"3 otaqlı
148 m²
12/16 mərtəbə","Bakı, bugün 14:35",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur
165,https://bina.az/items/3383101,335 000,AZN,Nərimanov r.,"4 otaqlı
165 m²
8/17 mərtəbə","Bakı, bugün 14:34",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur
166,https://bina.az/items/3332681,255 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
93 m²
13/16 mərtəbə","Bakı, bugün 14:34",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur
167,https://bina.az/items/3358170,258 000,AZN,28 May m.,"3 otaqlı
103 m²
11/15 mərtəbə","Bakı, bugün 14:32",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
168,https://bina.az/items/3295038,280 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
160 m²
10/16 mərtəbə","Bakı, bugün 14:31",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka var
169,https://bina.az/items/3423807,120 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
60 m²
3/3 mərtəbə","Bakı, bugün 14:25",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
170,https://bina.az/items/3423800,286 900,AZN,Nəriman Nərimanov m.,"4 otaqlı
175 m²
14/17 mərtəbə","Bakı, bugün 14:28",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
171,https://bina.az/items/3415919,222 750,AZN,Nəriman Nərimanov m.,"3 otaqlı
135 m²
10/16 mərtəbə","Bakı, bugün 14:23",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur
172,https://bina.az/items/3354517,195 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
90 m²
15/19 mərtəbə","Bakı, bugün 14:20",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
173,https://bina.az/items/3415956,199 650,AZN,Nəriman Nərimanov m.,"3 otaqlı
121 m²
11/16 mərtəbə","Bakı, bugün 14:18",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur
174,https://bina.az/yasayis-kompleksleri/272,157 410,AZN,Nəriman Nərimanov m.,"2 otaqlı
87.5 m²","Bakı, bugün 14:16",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
175,https://bina.az/yasayis-kompleksleri/272,175 230,AZN,Nəriman Nərimanov m.,"2 otaqlı
97.4 m²","Bakı, bugün 14:15",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
176,https://bina.az/items/3151662,462 600,AZN,Nərimanov r.,"4 otaqlı
231 m²
4/17 mərtəbə","Bakı, bugün 14:15",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur
177,https://bina.az/items/3151611,373 800,AZN,Nərimanov r.,"4 otaqlı
178 m²
16/17 mərtəbə","Bakı, bugün 14:15",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
178,https://bina.az/items/3350432,200 000,AZN,Nərimanov r.,"2 otaqlı
80 m²
13/16 mərtəbə","Bakı, bugün 14:15",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
179,https://bina.az/items/3423775,225 000,AZN,Nərimanov r.,"4 otaqlı
127 m²
8/19 mərtəbə","Bakı, bugün 14:14",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur
180,https://bina.az/items/3293608,308 000,AZN,Nəriman Nərimanov m.,"4 otaqlı
182 m²
2/16 mərtəbə","Bakı, bugün 14:07",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
181,https://bina.az/items/3306550,262 000,AZN,Nərimanov r.,"3 otaqlı
120 m²
3/10 mərtəbə","Bakı, bugün 14:06",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
182,https://bina.az/items/3410510,260 000,AZN,28 May m.,"3 otaqlı
100 m²
19/19 mərtəbə","Bakı, bugün 14:04",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
183,https://bina.az/items/3351804,255 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
93 m²
2/16 mərtəbə","Bakı, bugün 14:03",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
184,https://bina.az/items/3012971,230 000,AZN,Gənclik m.,"3 otaqlı
100 m²
6/18 mərtəbə","Bakı, bugün 14:03",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur
185,https://bina.az/items/3418849,144 000,AZN,Nərimanov r.,"2 otaqlı
54 m²
2/18 mərtəbə","Bakı, bugün 14:05",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
186,https://bina.az/items/3423732,135 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
65 m²
2/18 mərtəbə","Bakı, bugün 14:00",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
187,https://bina.az/items/3418647,250 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
116 m²
4/20 mərtəbə","Bakı, bugün 14:00",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur
188,https://bina.az/items/3423710,320 000,AZN,Elmlər Akademiyası m.,"3 otaqlı
160 m²
2/9 mərtəbə","Bakı, bugün 13:55",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur
189,https://bina.az/items/3423689,360 000,AZN,Nəriman Nərimanov m.,"4 otaqlı
170 m²
6/16 mərtəbə","Bakı, bugün 13:46",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
190,https://bina.az/items/2840059,214 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
116 m²
12/19 mərtəbə","Bakı, bugün 13:46",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur
191,https://bina.az/items/3423668,147 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
86.6 m²
10/17 mərtəbə","Bakı, bugün 13:37",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
192,https://bina.az/items/2060495,300 000,AZN,Nərimanov r.,"3 otaqlı
139 m²
13/19 mərtəbə","Bakı, bugün 13:34",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur
193,https://bina.az/items/3352504,265 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
135 m²
6/19 mərtəbə","Bakı, bugün 13:33",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
194,https://bina.az/yasayis-kompleksleri/205,199 000,AZN,Nərimanov r.,"2 otaqlı
99.5 m²","Bakı, bugün 13:29",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
195,https://bina.az/items/3352634,252 000,AZN,Nərimanov r.,"3 otaqlı
98 m²
15/16 mərtəbə","Bakı, bugün 13:26",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
196,https://bina.az/items/2439561,400 000,AZN,Nəriman Nərimanov m.,"4 otaqlı
158 m²
15/16 mərtəbə","Bakı, bugün 13:24",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur
197,https://bina.az/items/2774392,265 000,AZN,Nərimanov r.,"4 otaqlı
160 m²
14/15 mərtəbə","Bakı, bugün 13:23",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur
198,https://bina.az/items/3403350,267 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
130 m²
3/19 mərtəbə","Bakı, bugün 13:26",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur
199,https://bina.az/items/3423602,275 000,AZN,Nərimanov r.,"3 otaqlı
130 m²
3/16 mərtəbə","Bakı, bugün 13:11",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
200,https://bina.az/items/3388797,155 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
75 m²
8/19 mərtəbə","Bakı, bugün 13:07",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
201,https://bina.az/items/3415367,329 000,AZN,Gənclik m.,"3 otaqlı
146 m²
5/14 mərtəbə","Bakı, bugün 13:04",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur
202,https://bina.az/items/2602330,245 000,AZN,Nərimanov r.,"3 otaqlı
155 m²
7/16 mərtəbə","Bakı, bugün 13:03",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur
203,https://bina.az/items/2450342,295 000,AZN,Nərimanov r.,"3 otaqlı
165 m²
8/16 mərtəbə","Bakı, bugün 13:03",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur
204,https://bina.az/items/3326648,285 000,AZN,Nərimanov r.,"4 otaqlı
170 m²
17/18 mərtəbə","Bakı, bugün 13:02",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur
205,https://bina.az/items/2727270,275 000,AZN,Nərimanov r.,"4 otaqlı
170 m²
15/16 mərtəbə","Bakı, bugün 13:00",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur
206,https://bina.az/items/3423562,285 000,AZN,Nərimanov r.,"4 otaqlı
180 m²
7/16 mərtəbə","Bakı, bugün 13:00",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka var
207,https://bina.az/items/3136681,310 000,AZN,8 Noyabr m.,"3 otaqlı
145 m²
11/12 mərtəbə","Bakı, bugün 12:58",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur
208,https://bina.az/items/3423553,290 000,AZN,Gənclik m.,"3 otaqlı
168 m²
5/17 mərtəbə","Bakı, bugün 12:56",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
209,https://bina.az/items/3351008,287 000,AZN,Nərimanov r.,"3 otaqlı
117 m²
16/18 mərtəbə","Bakı, bugün 12:54",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
210,https://bina.az/items/3237307,270 000,AZN,Nərimanov r.,"3 otaqlı
206 m²
8/16 mərtəbə","Bakı, bugün 12:54",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka var
211,https://bina.az/items/3423517,700 000,AZN,Nərimanov r.,"4 otaqlı
225 m²
6/8 mərtəbə","Bakı, bugün 12:48",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
212,https://bina.az/items/3386554,258 000,AZN,Gənclik m.,"3 otaqlı
100 m²
3/6 mərtəbə","Bakı, bugün 12:47",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
213,https://bina.az/items/3337757,330 000,AZN,Nəriman Nərimanov m.,"4 otaqlı
144 m²
11/16 mərtəbə","Bakı, bugün 12:43",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
214,https://bina.az/items/3247679,300 000,AZN,Nərimanov r.,"3 otaqlı
130 m²
14/17 mərtəbə","Bakı, bugün 12:43",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
215,https://bina.az/items/2912119,230 000,AZN,Nəriman Nərimanov m.,"4 otaqlı
129 m²
13/19 mərtəbə","Bakı, bugün 12:38",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka var
216,https://bina.az/items/3395743,265 000,AZN,Nərimanov r.,"4 otaqlı
165 m²
12/16 mərtəbə","Bakı, bugün 12:29",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka yoxdur
217,https://bina.az/items/3409148,258 000,AZN,Gənclik m.,"3 otaqlı
105 m²
3/6 mərtəbə","Bakı, bugün 12:25",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
218,https://bina.az/items/3423457,250 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
93 m²
2/16 mərtəbə","Bakı, bugün 12:25",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
219,https://bina.az/items/3409572,144 000,AZN,28 May m.,"2 otaqlı
66.7 m²
12/17 mərtəbə","Bakı, bugün 12:24",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
220,https://bina.az/items/3177292,272 000,AZN,28 May m.,"5 otaqlı
215 m²
6/16 mərtəbə","Bakı, bugün 12:21",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
221,https://bina.az/items/3386112,177 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
110 m²
14/15 mərtəbə","Bakı, bugün 12:20",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
222,https://bina.az/items/3332617,260 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
90 m²
13/16 mərtəbə","Bakı, bugün 12:18",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
223,https://bina.az/items/3423409,218 000,AZN,Nərimanov r.,"3 otaqlı
90 m²
8/22 mərtəbə","Bakı, bugün 12:14",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
224,https://bina.az/items/3402220,283 000,AZN,Nərimanov r.,"3 otaqlı
115 m²
12/17 mərtəbə","Bakı, bugün 12:12",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
225,https://bina.az/items/3321535,287 000,AZN,Nərimanov r.,"3 otaqlı
117 m²
16/18 mərtəbə","Bakı, bugün 12:12",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
226,https://bina.az/items/2855500,376 099,AZN,Nərimanov r.,"3 otaqlı
153.5 m²
6/7 mərtəbə","Bakı, bugün 12:11",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
227,https://bina.az/items/3241597,560 000,AZN,Nərimanov r.,"4 otaqlı
210 m²
11/18 mərtəbə","Bakı, bugün 12:09",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
228,https://bina.az/items/3422438,154 200,AZN,Nərimanov r.,"2 otaqlı
62 m²
4/20 mərtəbə","Bakı, bugün 12:09",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
229,https://bina.az/items/3422438,154 200,AZN,Nərimanov r.,"2 otaqlı
62 m²
4/20 mərtəbə","Bakı, bugün 12:09",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
230,https://bina.az/items/3087905,350 000,AZN,Nərimanov r.,"4 otaqlı
181 m²
4/17 mərtəbə","Bakı, bugün 12:08",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur
231,https://bina.az/items/3210551,235 000,AZN,Nərimanov r.,"3 otaqlı
105 m²
6/10 mərtəbə","Bakı, bugün 12:03",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
232,https://bina.az/items/3370082,223 000,AZN,Gənclik m.,"3 otaqlı
124 m²
7/12 mərtəbə","Bakı, bugün 12:02",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka var
233,https://bina.az/items/3350942,381 500,AZN,Gənclik m.,"5 otaqlı
218 m²
7/16 mərtəbə","Bakı, bugün 12:00",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
234,https://bina.az/items/3186067,176 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
78.4 m²
5/17 mərtəbə","Bakı, bugün 12:03",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
235,https://bina.az/items/2855740,290 000,AZN,Nərimanov r.,"3 otaqlı
111.5 m²
5/7 mərtəbə","Bakı, bugün 11:52",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
236,https://bina.az/items/3389789,280 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
118 m²
8/8 mərtəbə","Bakı, bugün 11:52",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
237,https://bina.az/items/2889034,641 862,AZN,Nərimanov r.,"5 otaqlı
246.9 m²
4/7 mərtəbə","Bakı, bugün 11:51",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
238,https://bina.az/items/3375684,185 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
102.6 m²
8/16 mərtəbə","Bakı, bugün 11:51",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
239,https://bina.az/items/3414907,199 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
110 m²
10/19 mərtəbə","Bakı, bugün 11:51",16/04/2023 23:07,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
240,https://bina.az/items/3397891,215 000,AZN,Gənclik m.,"3 otaqlı
99 m²
8/18 mərtəbə","Bakı, bugün 11:50",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
241,https://bina.az/items/3420801,189 000,AZN,Nərimanov r.,"3 otaqlı
100 m²
5/15 mərtəbə","Bakı, bugün 11:50",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
242,https://bina.az/items/3286523,560 000,AZN,Nərimanov r.,"4 otaqlı
205 m²
11/18 mərtəbə","Bakı, bugün 11:50",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
243,https://bina.az/items/2855519,522 340,AZN,Nərimanov r.,"4 otaqlı
200.9 m²
6/7 mərtəbə","Bakı, bugün 11:49",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
244,https://bina.az/items/3420813,189 000,AZN,8 Noyabr m.,"3 otaqlı
100 m²
5/15 mərtəbə","Bakı, bugün 11:49",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
245,https://bina.az/items/3371976,258 000,AZN,Gənclik m.,"3 otaqlı
96 m²
3/6 mərtəbə","Bakı, bugün 11:49",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka yoxdur
246,https://bina.az/items/3393503,279 500,AZN,Nərimanov r.,"3 otaqlı
165 m²
14/17 mərtəbə","Bakı, bugün 11:49",16/04/2023 23:07,Təmirli deyil,Çıxarış var,İpoteka var
247,https://bina.az/items/2853613,451 800,AZN,Nərimanov r.,"4 otaqlı
200.8 m²
10/15 mərtəbə","Bakı, bugün 11:48",16/04/2023 23:07,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
248,https://bina.az/items/3406774,210 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
103 m²
7/16 mərtəbə","Bakı, bugün 11:43",16/04/2023 23:07,Təmirli,Çıxarış var,İpoteka var
